timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,509204,7356964,0,625824
2,509204,7356964,0,625824
3,509204,7356964,0,625824
4,509204,7356964,0,625824
5,509204,7356964,0,625888
6,509204,7356964,0,625888
7,509220,7356964,0,625888
8,509220,7356964,0,625912
9,509220,7356964,0,625912
10,509220,7356964,0,625920
11,509220,7356964,0,625920
12,509220,7356964,0,625920
13,509220,7356964,0,625928
14,509220,7356964,0,0
15,509220,7356964,0,0
16,509220,7356964,0,0
17,509220,7356964,0,0
18,509220,7356964,0,0
19,509220,7356964,0,0
20,509220,7356964,0,0
21,509220,7356964,0,0
22,509220,7356964,0,0
23,509220,7356964,0,0
24,509220,7356964,0,0
25,509220,7356964,0,0
26,509220,7356964,0,0
27,509220,7356964,0,0
28,509220,7356964,0,0
29,509220,7356964,0,0
30,509220,7356964,0,0
