timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,503516,7554456,0,2792896
2,503516,7554456,0,2794100
3,503516,7554456,0,2794100
4,503516,7554456,0,2794100
5,503516,7554456,0,2794552
6,503516,7554456,0,2794668
7,503516,7554456,0,2794692
8,503516,7554456,0,2796688
9,503900,7554456,0,2796692
10,503916,7554456,0,2796708
11,503916,7554456,0,2796732
12,503916,7554456,0,2796756
13,503916,7554456,0,2796820
14,503952,7554456,0,2796936
15,503952,7554456,0,2796944
16,504040,7554456,0,2796956
17,504040,7554456,0,2796964
18,504040,7554456,0,2796964
19,504040,7554456,0,2796964
20,504040,7554456,0,2796964
21,504060,7554456,0,2800216
22,504124,7554456,0,0
23,504124,7554456,0,0
24,504124,7554456,0,0
25,504124,7554456,0,0
26,504124,7554456,0,0
27,504124,7554456,0,0
28,504124,7554456,0,0
29,504124,7554456,0,0
30,504124,7554456,0,0
