timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,80255,170111,266239,282111,62,285183,90835,58782
2,87807,166655,229887,276479,72,281599,92640,54158
3,85695,160127,254847,279039,71,282879,91479,55402
4,97215,207871,308735,343551,63,351999,111708,69132
5,114815,233087,297727,314879,71,318975,121052,75611
6,125503,219903,278783,296447,79,297727,125056,70211
7,114303,265215,316927,331519,71,334335,131261,85258
8,121727,249983,388351,398847,74,401663,133615,87306
9,116223,253183,325119,342015,81,344319,130042,84101
10,127935,242815,330495,344063,80,347391,129955,77428
11,140671,248191,615935,634367,83,637439,153003,127869
12,609279,623615,808447,1681407,597504,1686527,617935,74558
13,623615,631807,1622015,2506751,597504,2686975,636650,158266
14,617471,633855,634879,3545087,597504,3708927,634913,211613
15,616959,624127,826367,4333567,607744,4694015,633875,205303
16,603647,609279,610815,4988927,596480,5718015,629000,295351
17,628735,636415,812543,3708927,596992,5971967,641262,234201
18,613887,621567,1440767,3491839,599040,4702207,631162,186268
19,610303,615935,1021439,3946495,602112,5984255,630349,222747
20,657919,670207,2055167,3561471,608256,5996543,675957,267400
21,615935,620543,1440767,3928063,606208,4341759,637823,218459
22,612351,615935,2081791,4972543,599040,5578751,642342,276199
23,625151,636415,1839103,3713023,596992,5976063,646158,254716
24,665599,675839,1595391,4427775,606208,6008831,678545,271951
25,700927,723455,2541567,5005311,643072,5292031,737302,316322
26,625663,648191,2053119,3534847,610816,5869567,662691,258953
27,617983,621567,1742847,4067327,605696,5980159,648938,253371
28,613887,622079,2265087,4694015,606720,6021119,646025,277996
29,619007,624127,2056191,4636671,614400,5992447,650271,278872
30,624127,628735,1639423,4341759,615936,6017023,652824,256003
