timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,109940,10634708,0,111796
2,109952,10634708,0,111808
3,109952,10634708,0,111808
4,109956,10634708,0,111820
5,109956,10634708,0,111840
6,109960,10634708,0,111848
7,110000,10634708,0,111852
8,110000,10634708,0,111852
9,110004,10634708,0,111908
10,110004,10634708,0,111916
11,110004,10634708,0,111916
12,110008,10634708,0,111920
13,110016,10634708,0,111924
14,110020,10634708,0,111928
15,110020,10634708,0,111932
16,110020,10634708,0,111932
17,110020,10634708,0,111936
18,110024,10634708,0,111948
19,110040,10634708,0,0
20,110100,10634708,0,0
21,110100,10634708,0,0
22,110100,10634708,0,0
23,110104,10634708,0,0
24,110104,10634708,0,0
25,110104,10634708,0,0
26,110104,10634708,0,0
27,110104,10634708,0,0
28,110108,10634708,0,0
29,110108,10634708,0,0
30,110108,10634708,0,0
