timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,514568,7545444,0,0
2,514568,7545444,0,0
3,514568,7545444,0,0
4,514568,7545444,0,0
5,514568,7545444,0,0
6,514568,7545444,0,0
7,514568,7545444,0,0
8,514568,7545444,0,0
9,514568,7545444,0,0
10,514568,7545444,0,0
11,514568,7545444,0,0
12,514568,7545444,0,0
13,514568,7545444,0,0
14,514568,7545444,0,0
15,514568,7545444,0,0
16,514568,7545444,0,0
17,514568,7545444,0,0
18,514568,7545444,0,0
19,514568,7545444,0,0
20,514568,7545444,0,0
21,514568,7545444,0,0
22,514568,7545444,0,0
23,514568,7545444,0,0
24,514604,7545444,0,0
25,514604,7545444,0,0
26,514604,7545444,0,0
27,514604,7545444,0,0
28,514604,7545444,0,0
29,514604,7545444,0,0
30,514604,7545444,0,0
