timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,4627,9767,1061887,1218559,867,2103295,48858,208614
2,5911,12447,1069055,2093055,1060,2111487,61646,250687
3,5199,10847,1071103,2070527,728,2094079,69575,257469
4,7339,12839,1063935,1232895,908,2091007,61537,231775
5,5855,10135,1058815,2049023,1140,2297855,69343,253111
6,8215,13751,1065983,2039807,1045,2099199,65463,240817
7,5059,10431,1063935,2062335,1523,2097151,64490,251792
8,6247,15087,1061887,2039807,991,2061311,69109,253397
9,8863,19855,1068031,2073599,916,2142207,75955,260202
10,9551,18767,1072127,2066431,806,2119679,65379,243557
11,5031,10759,1074175,1440767,1628,2095103,64150,246245
12,6755,17295,1063935,2099199,827,2115583,63141,247053
13,15975,27887,1087487,1294335,1154,2093055,76383,248855
14,13543,23839,1113087,2084863,1126,2099199,77525,283062
15,6067,13455,1063935,1084415,1221,2069503,64124,236960
16,6219,15207,1069055,2099199,1226,2119679,69454,271075
17,9623,18591,1062911,2051071,849,2099199,61512,237980
18,5339,11551,1070079,2091007,853,2113535,65075,262074
19,4823,11567,1068031,2097151,755,2289663,62320,257392
20,6595,13215,1071103,2480127,842,2521087,61897,244109
21,7731,14719,1074175,2087935,1478,2303999,73910,268796
22,6247,16431,1072127,1283071,1040,1463295,67684,245040
23,5627,13967,1068031,1276927,731,2095103,67926,246597
24,6775,13815,1059839,2070527,1079,2101247,56730,226757
25,4443,9223,1069055,1275903,805,2079743,51555,218524
26,4183,8159,1068031,2086911,1266,2293759,67373,269244
27,4983,8471,1065983,1081343,1500,1480703,57701,226906
28,4239,8151,1067007,2050047,902,2103295,53834,226054
29,4355,11895,1063935,2067455,960,2103295,56702,230237
30,4331,9319,1062911,2079743,838,2099199,60496,247854
