timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,521400,7545444,0,2707024
2,521404,7545444,0,2707032
3,521468,7545444,0,2707032
4,521468,7545444,0,2707032
5,521604,7545444,0,2709568
6,521816,7545444,0,0
7,521820,7545444,0,0
8,521820,7545444,0,0
9,521820,7545444,0,0
10,521820,7545444,0,0
11,521820,7545444,0,0
12,521820,7545444,0,0
13,521820,7545444,0,0
14,521820,7545444,0,0
15,521820,7545444,0,0
16,521820,7545444,0,0
17,521820,7545444,0,0
18,521820,7545444,0,0
19,521820,7545444,0,0
20,521820,7545444,0,0
21,521820,7545444,0,0
22,521820,7545444,0,0
23,521820,7545444,0,0
24,521820,7545444,0,0
25,521820,7545444,0,0
26,521820,7545444,0,0
27,521820,7545444,0,0
28,521856,7545444,0,0
29,521856,7545444,0,0
30,521856,7545444,0,0
