timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,787,206,924,177
2,17452,3709,33019,4589
3,17117,3724,31379,4570
4,17452,3901,32016,4345
5,17339,3591,31825,4664
6,16908,3869,31833,4487
7,18011,3653,34932,4661
8,17181,3709,31694,4536
9,17785,3834,34085,4707
10,17554,3873,33460,4651
11,17455,3606,34091,4574
12,17564,3746,33276,4449
13,17532,3819,33592,4538
14,17466,3863,33154,4415
15,16549,2682,56866,4816
16,15185,9,0,0
17,15212,6,0,0
18,15208,7,0,0
19,15214,5,0,0
20,15193,1,0,0
21,15206,4,0,0
22,15216,4,0,0
23,15216,0,0,0
24,15203,1,0,0
25,15207,0,0,0
26,15203,2,0,0
27,15203,5,0,0
28,15223,0,0,0
29,15196,2,0,0
30,15215,2,0,0
