timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,9.5,9.5,4.5,15.0,19.5
2,9.5,183.5,193.0,134.0,388.0,522.0
3,8.0,186.0,194.0,140.0,381.5,521.5
4,7.0,183.5,190.5,132.0,385.0,517.0
5,7.5,184.5,192.0,136.5,383.0,519.5
6,9.5,185.5,195.0,131.0,392.0,523.0
7,7.0,185.5,192.5,135.5,387.0,522.5
8,10.0,182.5,192.5,141.0,387.0,528.0
9,6.0,186.0,192.0,134.0,389.5,523.5
10,9.0,182.0,191.0,143.5,381.5,525.0
11,9.5,186.5,196.0,134.5,386.5,521.0
12,6.5,186.5,193.0,132.0,390.5,522.5
13,9.5,184.5,194.0,133.5,390.5,524.0
14,9.0,186.0,195.0,136.0,385.0,521.0
15,4.5,132.0,136.5,130.0,295.5,425.5
16,1.0,2.5,3.5,0.0,0.0,0.0
17,0.0,2.5,2.5,0.0,0.0,0.0
18,0.5,2.0,2.5,0.0,0.0,0.0
19,0.5,2.0,2.5,0.0,0.0,0.0
20,0.0,1.5,1.5,0.0,0.0,0.0
21,0.5,2.0,2.5,0.0,0.0,0.0
22,1.0,1.0,2.0,0.0,0.0,0.0
23,2.0,0.0,2.0,0.0,0.0,0.0
24,1.5,1.5,3.0,0.0,0.0,0.0
25,1.5,1.0,2.5,0.0,0.0,0.0
26,1.5,0.0,1.5,0.0,0.0,0.0
27,2.0,0.0,2.0,0.0,0.0,0.0
28,2.0,0.5,2.5,0.0,0.0,0.0
29,1.5,0.0,1.5,0.0,0.0,0.0
30,1.5,0.0,1.5,0.0,0.0,0.0
