syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,49964,0,1616077,32,0.64
accept,49938,0,252774,5,0.10
futex,23455,0,120752257,5148,47.51
restart_syscall,6,0,1437011,239501,0.57
