timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,52488,6885060912,52488.0,6566.106,0.052488
2,54948,7207748952,54948.0,6873.845,0.054948
3,54401,7135996774,54401.0,6805.417,0.054401
4,46604,6113233096,46604.0,5830.033,0.046604
5,44806,5877382244,44806.0,5605.108,0.044806
6,43065,5649008310,43065.0,5387.314,0.043065
7,43218,5669077932,43218.0,5406.454,0.043218
8,44149,5791200926,44149.0,5522.920,0.044149
9,40817,5354129158,40817.0,5106.095,0.040817
10,36465,4783259910,36465.0,4561.672,0.036465
11,44380,5821502120,44380.0,5551.817,0.044380
12,41038,5383118612,41038.0,5133.742,0.041038
13,38342,5029473508,38342.0,4796.480,0.038342
14,38304,5024488896,38304.0,4791.726,0.038304
15,38963,5110932562,38963.0,4874.165,0.038963
16,43979,5768901346,43979.0,5501.653,0.043979
17,42244,5541314456,42244.0,5284.609,0.042244
18,39480,5178749520,39480.0,4938.840,0.039480
19,37441,4911285734,37441.0,4683.767,0.037441
20,4516,592381784,4516.0,564.939,0.004516
21,4460,585036040,4460.0,557.934,0.004460
22,4528,593955872,4528.0,566.440,0.004528
23,4496,589758304,4496.0,562.437,0.004496
24,4480,587659520,4480.0,560.436,0.004480
25,4442,582674908,4442.0,555.682,0.004442
26,4518,592644132,4518.0,565.189,0.004518
27,4608,604449792,4608.0,576.448,0.004608
28,4576,600252224,4576.0,572.445,0.004576
29,4544,596054656,4544.0,568.442,0.004544
30,4608,604449792,4608.0,576.448,0.004608
