timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,862,1419,1907,2217,46,2825,889,408
2,842,1383,1741,2221,56,3405,864,392
3,820,1362,1678,1928,52,2367,842,387
4,953,1513,2137,2993,56,6827,975,436
5,1003,1573,2157,2801,67,4555,1025,429
6,1018,1597,2225,3735,61,5691,1042,447
7,1170,1884,2853,3951,89,6483,1225,527
8,1297,2243,3617,5295,54,9359,1399,672
9,1194,1918,2831,3849,75,5331,1251,523
10,1101,1739,2497,3635,72,8099,1139,481
11,1204,1950,2887,5131,67,7359,1270,552
12,929,1460,1888,2193,52,2963,949,391
13,934,1469,1907,2227,45,2881,954,394
14,931,1470,1913,2249,56,2729,952,396
15,944,1502,2031,2405,90,2873,967,414
16,928,1463,1886,2173,62,2801,948,392
17,1018,4455,5383,5699,51,6095,1392,1306
18,4991,5479,6307,8047,73,9983,5012,425
19,4995,5419,5743,6231,89,6479,4993,333
20,5043,5475,5863,6343,86,6615,5048,341
21,941,1571,5447,5875,63,6495,1147,1026
22,626,1062,1192,1462,46,1977,620,325
23,568,991,1106,1149,46,2177,569,304
24,501,952,1073,1121,46,2167,526,285
25,445,973,1087,1117,48,1153,507,301
26,551,996,1105,1149,47,1195,560,313
27,664,1041,1086,1129,49,2197,666,262
28,705,1042,1086,1126,45,1427,671,280
29,584,982,1076,1117,47,2193,589,279
30,487,964,1089,1117,48,1333,516,300
