timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,67647,93119,2686975,4333567,60704,4435967,144989,392413
2,80063,122239,4431871,4521983,68032,4534271,218807,629249
3,80063,129663,1675263,4460543,73280,5492735,165756,359220
4,90431,128063,2026495,5378047,72128,5685247,183573,418523
5,83775,117631,2674687,4354047,69120,5742591,179835,424320
6,72127,115775,2131967,3010559,65856,4145151,154711,346123
7,67583,103103,1912831,3639295,65152,5509119,121341,305834
8,69311,110591,2134015,3821567,65664,5419007,124935,342006
9,75839,81407,1721343,3825663,66624,5480447,113671,291833
10,74943,104703,2127871,4468735,67584,6991871,125924,374124
11,68671,71167,1993727,3852287,66560,5730303,113176,313530
12,68351,74559,2146303,4747263,64512,6123519,124340,374002
13,68159,70015,1125375,3371007,66560,5447679,103331,251980
14,3172351,4030463,6000639,6000639,787456,6000639,3025671,968432
15,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
