timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,105652,11410860,0,105512
2,105652,11410860,0,105524
3,105652,11410860,0,105544
4,105652,11410860,0,105544
5,105652,11410860,0,105544
6,105652,11410860,0,105548
7,105656,11410860,0,105568
8,105684,11410860,0,105576
9,105692,11410860,0,105576
10,0,0,0,105588
11,0,0,0,105588
12,0,0,0,105604
13,0,0,0,105604
14,0,0,0,105604
15,0,0,0,105608
16,0,0,0,105644
17,0,0,0,105644
18,0,0,0,105644
19,0,0,0,105648
20,0,0,0,105656
21,0,0,0,105660
22,0,0,0,105660
23,0,0,0,105660
24,0,0,0,105672
25,0,0,0,105680
26,0,0,0,105692
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
