timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,571,684,860,1371,94,1063935,1095,22573
2,557,671,890,1944,137,1055743,1052,22383
3,566,692,851,1226,111,1049599,1098,22613
4,750,1035,3227,7699,157,1061887,1582,27489
5,849,1149,1654,201599,202,1063935,1669,28027
6,898,1299,1948,205183,130,1063935,1851,29714
7,885,1509,2765,208127,178,1064959,1952,30421
8,903,1289,1948,206207,251,1062911,1834,29298
9,854,1227,1668,206335,183,1052671,1757,28701
10,887,1276,36703,237055,155,1099775,2723,32573
11,38943,39679,1062911,1469439,37216,1518591,55874,137895
12,39359,41215,1064959,2083839,36800,2105343,58396,160435
13,39519,41759,42239,2086911,36480,2121727,51093,127870
14,39839,41823,1260543,2512895,36480,2697215,64904,219629
15,39551,40351,1064959,2279423,37792,2512895,59867,170010
16,39327,40863,1062911,2069503,36960,2088959,54840,138594
17,40191,41247,1049599,2295807,37664,2295807,55475,155857
18,39871,41151,1060863,2729983,36448,2762751,54785,164025
19,39455,41375,1046527,2086911,37152,2488319,53439,145857
20,40255,42143,1065983,2496511,37600,2897919,59155,177032
21,39327,41119,1062911,2085887,36960,2088959,54214,138371
22,38751,40895,1061887,2504703,36928,2535423,56939,173532
23,37215,38527,1049599,2502655,36288,2689023,52449,153175
24,37311,38911,1061887,2793471,36384,2822143,58208,200876
25,38527,40255,1061887,2299903,36416,2299903,53904,153170
26,40159,41023,1051647,2099199,37312,2119679,54600,150380
27,41183,41951,1064959,2297855,37760,2297855,58643,165093
28,38943,41567,1044479,2087935,36416,2533375,53321,146096
29,38815,40799,1095679,2087935,36736,2091007,58717,170768
30,40415,41695,1062911,2086911,36800,2297855,55868,142512
