syscall_name,count,errors,total_time_us,avg_time_us,pct_time
read,2304807,0,128146222,55,15.48
futex,105280,0,663702032,6304,80.17
write,68800,0,4383946,63,0.53
shutdown,34400,0,1913080,55,0.23
rt_sigreturn,82,0,4746,57,0.00
restart_syscall,6,0,9753092,1625515,1.18
openat,5,0,441,88,0.00
