timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,105720,11410860,0,106328
2,105720,11410860,0,106332
3,105720,11410860,0,106332
4,105720,11410860,0,106340
5,105728,11410860,0,106364
6,105756,11410860,0,106368
7,105756,11410860,0,106368
8,105764,11410860,0,106372
9,105764,11410860,0,106372
10,105764,11410860,0,106400
11,105768,11410860,0,106400
12,105784,11410860,0,106408
13,105784,11410860,0,106408
14,105784,11410860,0,106428
15,105784,11410860,0,106428
16,105784,11410860,0,106440
17,105784,11410860,0,106440
18,105788,11410860,0,106444
19,105788,11410860,0,106444
20,105788,11410860,0,106456
21,105788,11410860,0,106472
22,105788,11410860,0,106472
23,105788,11410860,0,106476
24,105788,11410860,0,106476
25,105856,11410860,0,0
26,105856,11410860,0,0
27,105856,11410860,0,0
28,105856,11410860,0,0
29,105856,11410860,0,0
30,105856,11410860,0,0
