timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,74018,310579528,74018.0,296.192,0.074018
2,61737,259048452,61737.0,247.048,0.061737
3,58671,246183516,58671.0,234.779,0.058671
4,54763,229785548,54763.0,219.141,0.054763
5,53964,226432944,53964.0,215.943,0.053964
6,56485,237011060,56485.0,226.031,0.056485
7,57667,241970732,57667.0,230.761,0.057667
8,71058,298159368,71058.0,284.347,0.071058
9,74559,312849564,74559.0,298.357,0.074559
10,74664,313290144,74664.0,298.777,0.074664
11,74431,312312476,74431.0,297.844,0.074431
12,74593,312992228,74593.0,298.493,0.074593
13,74277,311666292,74277.0,297.228,0.074277
14,74302,311775388,74302.0,297.332,0.074302
15,74425,312283104,74425.0,297.816,0.074425
16,74816,313927936,74816.0,299.385,0.074816
17,74462,312442552,74462.0,297.968,0.074462
18,74531,312732076,74531.0,298.245,0.074531
19,74651,313235596,74651.0,298.725,0.074651
20,74593,312992228,74593.0,298.493,0.074593
21,74486,312543256,74486.0,298.064,0.074486
22,74629,313143284,74629.0,298.637,0.074629
23,74151,311137596,74151.0,296.724,0.074151
24,74570,312895720,74570.0,298.401,0.074570
25,74238,311502648,74238.0,297.072,0.074238
26,73915,310147340,73915.0,295.780,0.073915
27,74380,312098480,74380.0,297.640,0.074380
28,74291,311725036,74291.0,297.284,0.074291
29,74665,313294340,74665.0,298.781,0.074665
30,73385,307923460,73385.0,293.659,0.073385
