timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,752,1043,1098,1115,60,1127,666,314
2,738,1056,2469,4039,75,4515,706,412
3,727,1084,2139,6231,66,8711,738,490
4,760,1151,3649,4943,74,7547,798,601
5,661,1070,2749,5275,92,5343,688,471
6,565,1059,2038,4971,67,6815,634,467
7,727,1062,1102,1110,62,1115,713,299
8,761,1030,1097,1116,57,1984,677,298
9,821,1040,1095,1114,59,1122,715,310
10,830,1038,1101,1114,59,1124,721,306
11,505,981,1098,1120,60,1120,587,318
12,453,1023,1067,1093,63,1112,531,308
13,454,1031,1097,1113,62,1129,553,303
14,561,1034,1096,1109,66,1113,599,318
15,769,1054,1102,2267,60,4527,656,379
16,693,1053,1107,1120,59,1120,607,375
17,973,1077,1111,1125,64,1127,770,357
18,667,1041,1111,1130,61,1144,634,352
19,894,1033,1118,1141,75,1149,801,269
20,645,1037,1117,1129,72,1137,601,344
21,872,1053,1121,1133,69,1134,702,354
22,947,1070,1119,1151,73,1153,793,331
23,812,1053,1121,1135,71,1141,668,357
24,788,1032,1117,1150,73,2101,709,274
25,682,995,1111,1137,71,1138,637,312
26,567,1044,1117,1139,74,1144,587,321
27,681,886,1056,1120,73,1124,635,229
28,671,957,1091,1126,102,1139,647,249
29,870,1083,1117,1134,70,1136,744,307
30,657,1045,1120,1143,73,1143,647,336
