timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,80511,180863,282111,313855,53,316415,87607,63014
2,76543,188671,251007,275199,50,277759,90531,63280
3,83711,159615,227455,271103,56,276223,88122,55242
4,106431,190463,259967,280831,47,284927,107743,62154
5,99711,219647,309759,324863,64,331775,112816,74911
6,96383,195455,363007,405247,56,409343,107364,75012
7,128511,249215,307455,327167,59,332031,132573,76836
8,114751,238463,354815,375807,62,379391,125141,79006
9,106111,234239,319231,348159,51,354303,122131,78503
10,100351,203647,278015,302847,53,305663,112523,69775
11,117631,212863,334847,353535,59,355839,122470,70936
12,86847,189439,264191,273663,49,275967,96036,63840
13,95167,156543,208255,221951,54,225023,92013,49836
14,70399,154239,226047,242175,55,248191,79158,54702
15,691,1120,1326,1451,49,2359,697,323
16,814,1260,1409,1552,103,1767,814,328
17,560,993,1253,1419,43,2159,561,316
18,419,956,1072,1104,44,1155,492,290
19,729,1116,105535,128383,43,129215,3666,16260
20,349695,571903,613887,618495,695,618495,350334,152693
21,838143,872447,880639,883199,1481,883711,798584,130673
22,799743,1031167,1131519,1138687,789,1140735,630848,353283
23,756223,1424383,1509375,1516543,1900,1518591,902648,376749
24,753663,972799,1030143,1035775,1701,1036287,789995,139431
25,1145855,1241087,1264639,1266687,1274,1267711,1123208,146602
26,838143,940543,989695,993791,1328,994303,861220,75834
27,818175,838143,840191,841727,814,844799,806581,63476
28,739839,751103,753151,755199,1317,756735,728546,57427
29,759295,769535,773631,775167,1324,776703,742192,70377
30,716287,732671,734719,735743,1334,737791,707596,61802
