timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,821,273,1285,216
2,23198,4106,56207,6548
3,23743,4345,57631,6777
4,22684,3910,60013,6112
5,23365,867,41327,1368
6,20137,646,24713,1072
7,27504,146,42264,243
8,27105,101,39941,219
9,25631,610,57580,9244
10,15215,396,10789,17395
11,14976,625,9726,16610
12,14924,537,8948,16379
13,14936,591,8986,15916
14,14732,582,14008,17295
15,18436,899,16590,25088
16,20404,1068,15376,29809
17,21671,785,16910,34119
18,21135,932,16204,32494
19,20350,791,15558,30782
20,19719,935,43042,29247
21,15182,6,0,0
22,15174,2,0,0
23,15194,5,0,0
24,15208,4,0,0
25,15190,0,0,0
26,15212,1,0,0
27,15199,1,0,0
28,15211,2,0,0
29,15226,1,0,0
30,15203,4,0,0
