timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,53432,7008889168,53432.0,6684.198,0.053432
2,46466,6095131084,46466.0,5812.770,0.046466
3,46356,6080701944,46356.0,5799.009,0.046356
4,45264,5937459936,45264.0,5662.403,0.045264
5,45429,5959103646,45429.0,5683.044,0.045429
6,46058,6041612092,46058.0,5761.730,0.046058
7,39215,5143988410,39215.0,4905.690,0.039215
8,41388,5429029512,41388.0,5177.526,0.041388
9,43218,5669077932,43218.0,5406.454,0.043218
10,39093,5127985182,39093.0,4890.428,0.039093
11,45872,6017213728,45872.0,5738.462,0.045872
12,42290,5547348460,42290.0,5290.364,0.042290
13,44000,5771656000,44000.0,5504.280,0.044000
14,47650,6250441100,47650.0,5960.885,0.047650
15,41794,5482286156,41794.0,5228.316,0.041794
16,45725,5997931150,45725.0,5720.073,0.045725
17,55040,7219816960,55040.0,6885.354,0.055040
18,55459,7274778866,55459.0,6937.770,0.055459
19,55481,7277664694,55481.0,6940.522,0.055481
20,55416,7269138384,55416.0,6932.391,0.055416
21,55099,7227687400,55099.0,6892.860,0.055099
22,55265,7249199936,55265.0,6913.376,0.055265
23,54509,7150163566,54509.0,6818.927,0.054509
24,55189,7239361886,55189.0,6903.993,0.055189
25,54791,7187154634,54791.0,6854.205,0.054791
26,54578,7159214572,54578.0,6827.559,0.054578
27,55185,7238837190,55185.0,6903.493,0.055185
28,55385,7265071990,55385.0,6928.513,0.055385
29,55353,7260874422,55353.0,6924.509,0.055353
30,55106,7228474444,55106.0,6893.610,0.055106
