timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,203.4,333.8,537.1,4.1,0.3,4.4
2,204.3,337.9,542.3,4.1,0.3,4.4
3,205.1,342.4,547.4,4.1,0.3,4.4
4,205.8,346.8,552.6,4.1,0.4,4.5
5,206.7,351.0,557.7,4.1,0.4,4.5
6,207.4,355.4,562.8,4.2,0.4,4.6
7,208.3,359.8,568.1,4.2,0.4,4.6
8,209.1,364.0,573.1,4.2,0.4,4.6
9,209.9,368.3,578.3,4.2,0.4,4.6
10,210.8,372.6,583.4,4.2,0.4,4.6
11,211.6,376.9,588.4,4.3,0.4,4.6
12,212.4,381.3,593.6,4.3,0.4,4.6
13,213.3,385.5,598.8,4.3,0.4,4.6
14,214.1,389.8,603.9,4.3,0.4,4.6
15,214.8,394.1,608.9,4.3,0.4,4.6
16,215.6,398.4,614.1,4.3,0.4,4.6
17,216.4,402.7,619.1,4.3,0.4,4.6
18,217.3,406.9,624.3,4.3,0.4,4.7
19,218.1,411.2,629.3,4.3,0.4,4.7
20,218.8,414.8,633.6,4.4,0.4,4.8
21,218.8,414.8,633.6,0.0,0.0,0.0
22,218.8,414.8,633.6,0.0,0.0,0.0
23,218.8,414.8,633.6,0.0,0.0,0.0
24,218.9,414.8,633.7,0.0,0.0,0.0
25,218.9,414.9,633.8,0.0,0.0,0.0
26,218.9,414.9,633.8,0.0,0.0,0.0
27,218.9,414.9,633.8,0.0,0.0,0.0
28,218.9,414.9,633.8,0.0,0.0,0.0
29,218.9,414.9,633.8,0.0,0.0,0.0
30,218.9,414.9,633.8,0.0,0.0,0.0
