timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,41024,5381282176,41024.0,5131.991,0.041024
2,35161,4612209014,35161.0,4398.545,0.035161
3,36042,4727773308,36042.0,4508.756,0.036042
4,40476,5309398824,40476.0,5063.437,0.040476
5,40656,5333010144,40656.0,5085.955,0.040656
6,40562,5320679788,40562.0,5074.196,0.040562
7,40743,5344422282,40743.0,5096.838,0.040743
8,41003,5378527522,41003.0,5129.364,0.041003
9,40689,5337338886,40689.0,5090.083,0.040689
10,40730,5342717020,40730.0,5095.212,0.040730
11,40832,5356096768,40832.0,5107.972,0.040832
12,40700,5338781800,40700.0,5091.459,0.040700
13,40615,5327632010,40615.0,5080.826,0.040615
14,40609,5326844966,40609.0,5080.075,0.040609
15,40639,5330780186,40639.0,5083.828,0.040639
16,40788,5350325112,40788.0,5102.468,0.040788
17,40677,5335895972,40677.0,5088.707,0.040677
18,40681,5336158320,40681.0,5088.957,0.040681
19,40687,5337207712,40687.0,5089.958,0.040687
20,40737,5343504064,40737.0,5095.963,0.040737
21,40824,5355047376,40824.0,5106.971,0.040824
22,40648,5331960752,40648.0,5084.954,0.040648
23,40766,5347439284,40766.0,5099.716,0.040766
24,40121,5262832054,40121.0,5019.028,0.040121
25,40064,5255355136,40064.0,5011.897,0.040064
26,40409,5300610166,40409.0,5055.056,0.040409
27,40604,5326189096,40604.0,5079.450,0.040604
28,40774,5348488676,40774.0,5100.716,0.040774
29,40778,5349013372,40778.0,5101.217,0.040778
30,40716,5340880584,40716.0,5093.461,0.040716
