timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,102780,11207060,0,101032
2,102796,11207060,0,101040
3,102796,11207060,0,101076
4,102816,11207060,0,101084
5,102816,11207060,0,101088
6,102816,11207060,0,101108
7,102816,11207060,0,101108
8,102816,11207060,0,101112
9,102816,11207060,0,101136
10,102844,11207060,0,101144
11,102848,11207060,0,101160
12,102852,11207060,0,101168
13,102852,11207060,0,101200
14,102852,11207060,0,101212
15,102856,11207060,0,101216
16,102856,11207060,0,101220
17,102876,11207060,0,101220
18,102876,11207060,0,101220
19,102876,11207060,0,101248
20,102876,11207060,0,101252
21,102876,11207060,0,101252
22,102876,11207060,0,101256
23,102884,11207060,0,101260
24,102884,11207060,0,101280
25,102884,11207060,0,101292
26,102884,11207060,0,101292
27,102884,11207060,0,101304
28,102884,11207060,0,101308
29,102884,11207060,0,0
30,102960,11207060,0,0
