timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,167,0,0,0
2,15143,7,0,0
3,15157,4,0,0
4,15172,4,0,0
5,15184,8,0,0
6,15209,0,0,0
7,15207,0,0,0
8,15208,3,0,0
9,15199,3,0,0
10,15183,1,0,0
11,15189,2,0,0
12,15197,4,0,0
13,15210,5,0,0
14,15189,3,0,0
15,15191,1,0,0
16,15174,2,0,0
17,15194,4,0,0
18,15193,0,0,0
19,15201,6,0,0
20,15206,1,0,0
21,15198,2,0,0
22,15214,3,0,0
23,15190,4,0,0
24,15203,3,0,0
25,15216,4,0,0
26,15195,0,0,0
27,15209,0,0,0
28,15219,3,0,0
29,15217,7,0,0
30,15219,4,0,0
