timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,110368,10634708,0,114496
2,110368,10634708,0,114516
3,110372,10634708,0,114520
4,110372,10634708,0,114528
5,110380,10634708,0,114556
6,110400,10634708,0,114556
7,110400,10634708,0,114564
8,110412,10634708,0,114572
9,110412,10634708,0,114580
10,110416,10634708,0,114612
11,110416,10634708,0,114612
12,110448,10634708,0,114624
13,110452,10634708,0,114628
14,110452,10634708,0,114672
15,110456,10634708,0,114712
16,110456,10634708,0,114712
17,110456,10634708,0,114724
18,110456,10634708,0,114724
19,110468,10634708,0,114732
20,110468,10634708,0,114740
21,110468,10634708,0,114740
22,110468,10634708,0,114748
23,110468,10634708,0,114748
24,110472,10634708,0,114756
25,110560,10634708,0,0
26,110560,10634708,0,0
27,110560,10634708,0,0
28,110560,10634708,0,0
29,110564,10634708,0,0
30,110564,10634708,0,0
