timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,135423,147583,157311,168319,1078,174975,129880,20692
2,113983,126847,150399,160127,1231,165375,114935,14915
3,113855,127167,144511,152319,1187,157439,114327,14277
4,118975,129535,143871,151679,1234,155903,118161,15674
5,115327,123647,134655,142079,1343,148351,114665,14260
6,115263,122879,139519,146687,1193,153727,114327,15083
7,112767,133631,170367,185727,1251,189823,113709,19185
8,115135,124223,144895,152063,1009,157695,114843,14331
9,115583,126719,150911,158591,1204,161407,115056,14819
10,116671,127935,157055,168831,1167,174079,116481,16848
11,115775,126527,138495,142847,1243,151167,115589,15357
12,117439,128127,137983,144767,1245,149631,117679,13290
13,114623,124031,136959,145407,1294,154239,114877,12829
14,113023,131327,158079,165247,1327,169599,113610,17114
15,117951,126783,168447,176383,1416,184959,117552,16720
16,113727,127743,147071,152575,1209,162303,114674,14664
17,113855,125631,145151,152191,1322,158719,113897,14054
18,114943,124799,148735,156031,1199,160383,115634,13353
19,123391,130367,144767,152319,1201,154751,121265,17124
20,122431,128639,141823,153983,1278,162687,121217,15844
21,117567,129023,143103,151039,1225,159999,117522,15217
22,117823,126207,148735,154751,1071,161023,116689,15483
23,119551,132351,148991,157567,1010,166911,119170,16403
24,128191,135551,143231,149503,1096,154239,125760,18468
25,114751,123007,135551,141055,1261,145919,114636,12979
26,118655,126847,147455,156031,1189,161023,117538,16032
27,130495,139135,146175,152319,1083,157951,128327,20142
28,125951,133503,139775,147199,1224,150911,124354,16619
29,121919,129535,146559,161791,1124,165887,120951,15243
30,114879,123071,130303,138879,1305,141311,114213,14955
