timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,63359,67327,72767,76543,663,82239,62679,8428
2,62687,67519,72575,77311,573,79423,62277,8261
3,61887,67583,98559,106623,743,112959,61368,11550
4,64479,68159,72191,76031,672,81151,63622,9253
5,68479,72959,78271,81855,658,88831,67102,10480
6,65791,70207,75135,78527,722,84095,64856,9523
7,65311,72767,87295,95807,665,99263,65042,10271
8,66751,72447,86591,98879,605,105983,66331,10076
9,68287,73791,80895,92095,728,95295,67688,9607
10,66815,70335,74879,78847,647,81663,65513,10573
11,69055,74175,79551,82815,646,87871,67411,10937
12,66751,71999,90623,103103,704,107135,65718,10913
13,66687,71935,76799,81279,768,86207,65763,10026
14,66495,72511,114175,122943,804,127615,65737,13138
15,68735,73983,79423,83391,672,87103,67812,10216
16,73407,77567,82303,86079,729,93759,71689,12110
17,76287,82367,88703,93887,650,101631,74767,12759
18,71295,77119,82559,87423,745,92159,69971,11245
19,67327,71999,78591,86079,718,90943,66480,10012
20,67007,71551,75583,79359,723,87231,65798,10716
21,77183,81087,86079,90239,582,95871,75484,11419
22,74239,80831,89407,98879,700,106751,73324,11531
23,66559,75007,81023,85887,742,88959,66737,10297
24,67007,71935,82047,88447,636,91327,65986,11245
25,69823,74367,78591,81727,680,87551,68476,10434
26,69055,73471,78655,84031,871,91263,67827,9957
27,70015,74623,80447,84415,777,91967,68085,11267
28,66943,70719,75967,79487,727,81471,65501,10717
29,67455,72447,80575,93439,690,97919,66387,10242
30,66623,70015,74111,77183,692,79935,65227,10324
