timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,515888,7554456,0,0
2,515888,7554456,0,0
3,515888,7554456,0,0
4,515888,7554456,0,0
5,515888,7554456,0,0
6,515888,7554456,0,0
7,515888,7554456,0,0
8,515888,7554456,0,0
9,515888,7554456,0,0
10,515888,7554456,0,0
11,515888,7554456,0,0
12,515888,7554456,0,0
13,515888,7554456,0,0
14,515888,7554456,0,0
15,515888,7554456,0,0
16,515888,7554456,0,0
17,515888,7554456,0,0
18,515888,7554456,0,0
19,515888,7554456,0,0
20,515888,7554456,0,0
21,515888,7554456,0,0
22,515888,7554456,0,0
23,515896,7554456,0,0
24,515896,7554456,0,0
25,515896,7554456,0,0
26,515896,7554456,0,0
27,515896,7554456,0,0
28,515896,7554456,0,0
29,515896,7554456,0,0
30,515896,7554456,0,0
