timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,0,0,0,102340
2,0,0,0,102348
3,0,0,0,102364
4,0,0,0,102388
5,0,0,0,102388
6,0,0,0,102412
7,0,0,0,102420
8,0,0,0,102424
9,0,0,0,102460
10,0,0,0,102460
11,0,0,0,102468
12,0,0,0,102468
13,0,0,0,102472
14,0,0,0,102492
15,0,0,0,102504
16,0,0,0,102504
17,0,0,0,102516
18,0,0,0,102516
19,0,0,0,102600
20,0,0,0,102600
21,0,0,0,102600
22,0,0,0,102600
23,0,0,0,102604
24,0,0,0,102604
25,0,0,0,102616
26,0,0,0,102616
27,0,0,0,102620
28,0,0,0,102620
29,0,0,0,102632
30,0,0,0,0
