timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,108080,11410860,0,106800
2,108080,11410860,0,106816
3,108084,11410860,0,106828
4,108088,11410860,0,106832
5,108108,11410860,0,106856
6,108108,11410860,0,106856
7,108108,11410860,0,106860
8,108108,11410860,0,106860
9,108120,11410860,0,106868
10,108120,11410860,0,106868
11,108132,11410860,0,106888
12,108136,11410860,0,106896
13,108144,11410860,0,106896
14,108144,11410860,0,106900
15,108144,11410860,0,106932
16,108144,11410860,0,106940
17,108144,11410860,0,106952
18,108152,11410860,0,106956
19,108152,11410860,0,106960
20,108152,11410860,0,106960
21,108152,11410860,0,106960
22,108152,11410860,0,106960
23,108152,11410860,0,106960
24,108156,11410860,0,106964
25,108156,11410860,0,106964
26,108228,11410860,0,0
27,108228,11410860,0,0
28,108228,11410860,0,0
29,108228,11410860,0,0
30,108228,11410860,0,0
