timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,0.0,0.0,0.0
2,4.0,17.0,21.0,5.0,9.0,14.0
3,4.5,16.5,21.0,4.5,9.5,14.0
4,3.5,17.5,21.0,5.0,8.5,13.5
5,4.0,17.0,21.0,5.0,9.0,14.0
6,3.0,17.5,20.5,5.0,8.5,13.5
7,4.0,17.0,21.0,6.0,8.0,14.0
8,3.5,17.5,21.0,5.5,8.0,13.5
9,3.5,17.5,21.0,5.5,9.0,14.5
10,3.0,18.0,21.0,4.5,9.0,13.5
11,3.0,17.5,20.5,4.5,9.0,13.5
12,2.5,18.5,21.0,5.0,9.0,14.0
13,3.5,18.0,21.5,5.0,8.0,13.0
14,3.5,17.0,20.5,4.5,9.5,14.0
15,3.0,18.5,21.5,5.0,9.0,14.0
16,3.0,17.0,20.0,5.0,9.0,14.0
17,3.0,18.0,21.0,5.0,8.0,13.0
18,3.5,17.5,21.0,5.0,9.0,14.0
19,2.5,18.5,21.0,6.0,8.0,14.0
20,3.0,18.0,21.0,4.5,9.0,13.5
21,3.0,17.5,20.5,6.0,9.0,15.0
22,3.5,17.5,21.0,4.5,9.0,13.5
23,2.5,18.0,20.5,4.5,10.0,14.5
24,3.0,17.0,20.0,5.5,8.0,13.5
25,0.0,0.0,0.0,-368.0,-611.5,-979.5
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.5,0.5,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.5,0.5,0.0,0.0,0.0
