timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,9935,11903,15007,17679,78,18783,9633,2511
2,9751,12839,16431,19199,73,21743,9590,2863
3,9799,12263,14983,16703,82,17567,9472,2690
4,11799,15023,19087,23919,81,26543,11455,3431
5,12247,15071,18431,19871,87,23007,11872,3240
6,12103,14983,17951,20607,85,23103,11725,3279
7,15007,17311,19679,22063,102,25775,14072,3611
8,12815,18415,22527,25583,83,28447,13236,4171
9,12655,15735,20015,24447,90,26271,12262,3506
10,12271,16383,19935,22463,106,26927,12056,3877
11,12631,15439,19615,21967,100,25375,12182,3403
12,11855,153215,155391,157055,108,157567,37063,53530
13,156543,158975,161791,161919,149888,161919,155889,2689
14,155647,164351,166015,166271,153088,166399,157114,3540
15,153727,156671,157055,157311,150400,157311,153739,1781
16,155391,160127,163327,163583,151296,163711,155757,2833
17,154111,156927,159615,159743,150400,159743,153933,2170
18,154367,159487,159999,160255,151936,160255,155322,2684
19,157951,161919,162943,163071,153088,163071,158092,2355
20,156031,158207,158591,158975,149632,159103,155188,2888
21,155007,158975,160511,160767,150016,160767,154585,3330
22,156927,159999,161023,161151,154496,161279,157334,1604
23,154367,156159,157951,158079,151168,158079,154259,1575
24,154751,157951,159359,159487,151296,159615,155015,1968
25,155519,156927,158079,158079,153344,158207,155392,1070
26,156159,160639,162815,163071,148992,163071,156048,3245
27,154879,158335,159743,159871,151808,159999,155310,1993
28,154623,160127,160639,160639,151296,160639,155477,2969
29,156415,159999,160511,160511,152832,160511,156772,1697
30,156543,167935,170367,170751,151936,170879,158787,5355
