timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1241,2008,2871,4243,85,5227,1320,529
2,1602,2711,4283,6279,84,11479,1742,772
3,1642,2743,4303,6103,103,7911,1783,762
4,1704,2961,4591,6063,98,8391,1864,835
5,1701,2991,5019,7731,108,16575,1894,905
6,1889,3407,5711,15511,104,23231,2111,1191
7,1789,3029,4851,7291,122,9831,1949,870
8,1672,2885,4415,7175,126,8735,1828,819
9,1386,2401,3785,5847,108,9959,1515,713
10,1242,1997,2875,3515,105,4687,1319,515
11,1243,2030,2935,4351,89,6663,1326,545
12,1252,2041,2979,3891,99,5423,1331,541
13,1310,2513,3443,3777,110,5691,1465,686
14,1257,2033,2903,3741,113,5711,1334,530
15,1250,2025,2949,3665,90,4991,1331,527
16,1271,2079,3023,3859,76,5011,1357,544
17,1278,2075,3029,7411,102,9495,1371,594
18,1285,2085,2953,3629,81,4851,1369,533
19,1290,2083,3021,3767,91,4731,1375,537
20,1242,2038,3113,3947,101,5851,1325,561
21,707,1191,1531,2489,82,3953,716,376
22,676,1096,1131,1218,87,1326,656,330
23,628,1076,1102,1164,74,1290,649,323
24,652,1072,1092,1150,81,1950,644,307
25,640,983,1152,1725,84,2115,615,313
26,631,1076,1121,1180,75,1290,634,326
27,633,1076,1097,1180,77,1368,653,321
28,616,1072,1120,1223,75,2489,612,328
29,695,992,1090,1157,72,1241,631,295
30,674,1061,1116,1272,73,2213,666,302
