timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1554,2391,3505,4339,103,6331,1627,602
2,1529,2397,3471,4395,73,8471,1603,610
3,1491,2269,3343,4031,122,5163,1556,570
4,1791,2869,4287,5835,64,9215,1910,748
5,1906,2887,4151,5403,99,6611,1991,708
6,1904,2933,4235,5555,116,7815,2002,726
7,1927,2981,4343,5715,80,8535,2028,742
8,1932,3007,4407,5939,97,8079,2037,764
9,2375,3571,5155,7003,170,9975,2489,863
10,2013,3133,4563,5995,105,7943,2120,787
11,2037,3295,4927,7127,85,9207,2180,867
12,2253,3561,5371,7491,154,11055,2390,933
13,1928,2973,4247,5619,94,7307,2014,742
14,2101,3169,4699,6523,154,8407,2196,792
15,1935,3003,4471,6187,87,8527,2042,763
16,1940,2961,4387,6291,128,10031,2034,753
17,2191,3375,5095,7279,132,10431,2310,865
18,1900,2991,4447,5923,117,8927,2010,771
19,1570,2409,3511,4443,114,5487,1643,601
20,1581,2455,3565,4751,83,7419,1658,623
21,1601,2477,3617,4423,61,6071,1675,622
22,1562,2387,3501,4399,113,5731,1629,603
23,1553,2375,3505,4355,101,5827,1627,597
24,1549,2393,3491,4307,108,6083,1625,604
25,1575,2389,3479,4347,99,5315,1641,597
26,1589,2429,3545,4351,110,5447,1661,602
27,1576,2413,3509,4371,122,5799,1644,603
28,1560,2371,3499,4343,128,5887,1626,594
29,1570,2399,3487,4319,103,5939,1640,598
30,1567,2381,3469,4251,92,5655,1634,590
