timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,584,1036,1090,1106,39,1118,572,322
2,459,986,1092,1135,39,1139,514,278
3,481,977,1090,1098,40,1110,519,314
4,690,1032,1108,1172,50,1216,642,308
5,664,1071,1203,1299,55,3333,635,335
6,610,1108,1251,1809,58,5183,620,373
7,544,1030,1147,3129,49,4037,580,333
8,579,930,1096,1150,48,1169,559,298
9,618,940,1098,1110,42,1130,579,281
10,596,982,1093,1104,48,1152,584,292
11,592,937,1089,1105,46,1105,561,300
12,543,1008,1094,1119,46,1127,576,317
13,596,913,1061,1113,49,1116,613,224
14,546,937,1086,1109,43,1143,538,281
15,679,1036,1093,1103,41,1109,598,333
16,639,995,1095,1100,44,1116,593,324
17,678,1034,1096,1109,45,1123,631,314
18,539,1034,1098,1113,43,1147,551,324
19,552,1035,1094,1103,43,1116,583,330
20,774,1035,1091,1107,44,1108,669,309
21,757,1037,1094,1109,46,1111,635,327
22,614,1037,1099,1110,44,1116,591,324
23,695,1045,1104,1143,44,1144,631,350
24,376,882,1089,1124,43,1142,454,317
25,440,916,1091,1107,47,1142,499,254
26,717,1016,1093,1103,45,1127,642,313
27,544,1021,1093,1128,44,1204,571,322
28,517,929,1076,1098,48,1116,547,272
29,552,934,1090,1095,43,1098,579,262
30,650,982,1081,1096,43,1096,600,277
