timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,201983,296191,436735,458495,106,461311,192280,96752
2,209407,337151,423423,454399,104,458751,199731,105619
3,210431,376831,516095,553471,104,556543,211262,122695
4,222591,392191,481535,508927,114,512767,201999,123778
5,202879,415231,513023,538111,114,543231,213683,128967
6,205183,412927,617983,668671,123,674303,220970,142494
7,234751,405247,520191,546815,117,549887,234110,127204
8,207871,447487,600063,627199,118,634879,232251,146526
9,242815,445951,640511,683007,134,688127,246565,152143
10,217215,471807,574463,588799,120,591871,223943,153807
11,240127,410367,451327,469247,137,471807,239317,124973
12,178559,364287,446719,475391,117,478207,194916,120173
13,237311,419327,548863,579583,123,582655,241024,135146
14,182783,385535,510207,520959,108,523519,204382,129869
15,180991,323583,434175,461311,132,465407,181582,115076
16,180607,377343,503807,539647,118,542207,193870,123299
17,160255,386559,436735,451071,99,453119,179932,122618
18,173311,356607,445439,464383,124,467711,181843,117867
19,179839,329983,407039,435199,126,440319,181182,106655
20,172927,337919,476415,503295,114,506623,188166,110561
21,169343,374527,488191,524799,130,530431,184381,118265
22,167551,337919,382975,398079,129,401151,184824,117636
23,183167,319999,392703,414207,113,416255,180761,102045
24,189567,331519,459519,490495,120,495615,191612,107875
25,188287,308735,433407,444415,132,446463,179112,103831
26,183039,322047,452095,484095,75,486143,187206,105539
27,162431,355839,480255,512767,103,517887,183251,116382
28,182783,319999,418559,532991,114,536575,185791,105440
29,172159,338431,451583,457983,119,459775,179742,112163
30,190335,329471,452863,463103,126,464127,179619,116423
