timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,1,4,24,5
2,1,4,24,5
3,1,4,24,5
4,1,4,24,5
5,1,4,24,5
6,1,4,24,5
7,1,4,24,5
8,1,4,24,5
9,1,4,24,5
10,1,4,24,5
11,1,4,24,5
12,1,4,24,5
13,1,4,24,5
14,1,4,24,5
15,1,4,24,5
16,1,4,24,5
17,1,4,24,5
18,1,4,24,5
19,1,4,24,5
20,1,4,24,5
21,1,4,24,5
22,1,4,24,5
23,1,4,24,5
24,1,4,24,5
25,1,4,0,0
26,1,4,0,0
27,1,4,0,0
28,1,4,0,0
29,1,4,0,0
30,1,4,0,0
