timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,79,89,111,156,68,718,81,11
2,79,90,130,170,65,307,80,10
3,78,87,119,155,65,195,80,8
4,99,139,177,247,69,637,104,26
5,115,163,216,431,80,1523,123,42
6,119,167,229,526,78,3553,127,62
7,114,157,202,255,78,2479,120,39
8,86,102,154,191,72,3857,90,40
9,87,96,124,162,76,807,88,11
10,85,96,120,158,72,201,87,8
11,86,97,130,162,74,174,87,9
12,85,94,130,163,71,189,86,9
13,85,95,138,165,70,827,86,12
14,85,97,151,165,71,228,87,11
15,86,97,149,200,72,1506,88,18
16,85,97,134,161,70,898,87,12
17,85,96,139,169,72,186,87,9
18,85,95,131,162,73,183,86,9
19,87,99,139,167,75,201,89,10
20,84,95,140,164,72,872,86,12
21,84,95,152,169,74,195,87,11
22,86,96,153,166,74,210,88,11
23,85,96,141,163,70,228,87,10
24,85,99,117,162,73,785,87,11
25,85,94,117,162,73,429,86,8
26,85,95,118,158,71,203,86,8
27,85,95,128,161,75,837,87,11
28,86,95,145,162,75,185,88,10
29,85,96,138,167,74,179,87,10
30,87,97,153,165,70,211,88,11
