timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1764,2569,3771,4803,189,6203,1846,578
2,1786,2565,3803,5135,114,7431,1857,587
3,1713,2451,3583,4579,171,7251,1779,547
4,1972,2975,4547,6127,171,11887,2089,724
5,2089,2999,4371,6151,178,8871,2172,683
6,2201,3203,4723,6255,182,8791,2294,753
7,2153,3111,4519,5795,187,9279,2252,690
8,2109,3037,4331,5703,205,7203,2201,671
9,2321,3327,4851,6511,212,8511,2405,764
10,2327,3437,4911,6263,162,9983,2444,777
11,2395,3601,5291,7087,213,10983,2521,865
12,2463,3915,6087,8543,205,16863,2640,1034
13,2225,3359,5147,7319,183,10671,2363,833
14,2193,3203,4643,6219,170,11119,2290,733
15,2347,3485,4991,6531,195,8903,2456,810
16,2059,2973,4315,5827,192,7895,2144,673
17,2193,3217,4683,6391,217,9679,2297,736
18,2145,3135,4535,6195,201,9871,2241,722
19,2321,3489,16639,18287,209,19471,2602,1828
20,16415,16975,21359,22575,15432,22623,16473,808
21,16431,17023,17583,18207,15456,18287,16423,445
22,16543,17103,17311,17679,15312,17759,16470,516
23,16199,16895,19023,19247,15392,19311,16285,607
24,16231,16623,17151,17423,15552,17503,16217,318
25,16231,16735,17663,18351,15416,18367,16264,417
26,16047,16671,17487,17807,15176,17871,16109,401
27,16559,17215,18031,18095,15288,18111,16441,646
28,16327,17199,19055,19455,15400,19519,16416,618
29,16335,17247,18287,18383,15424,18447,16442,584
30,16023,16591,17407,18015,15272,18063,16065,403
