timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,510424,7547572,0,627144
2,510528,7547572,0,627156
3,510528,7547572,0,627156
4,510528,7547572,0,627156
5,510528,7547572,0,627156
6,510528,7547572,0,627220
7,510528,7547572,0,627220
8,510528,7547572,0,627384
9,510528,7547572,0,627384
10,510528,7547572,0,627384
11,510528,7547572,0,627384
12,510528,7547572,0,627384
13,510536,7547572,0,0
14,510536,7547572,0,0
15,510536,7547572,0,0
16,510536,7547572,0,0
17,510536,7547572,0,0
18,510536,7547572,0,0
19,510536,7547572,0,0
20,510536,7547572,0,0
21,510536,7547572,0,0
22,510536,7547572,0,0
23,510536,7547572,0,0
24,510536,7547572,0,0
25,510536,7547572,0,0
26,510536,7547572,0,0
27,510536,7547572,0,0
28,510536,7547572,0,0
29,510536,7547572,0,0
30,510536,7547572,0,0
