timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.5,0.5,0.0,0.5,0.5
2,10.0,21.5,31.5,14.5,31.5,46.0
3,8.5,19.5,28.0,13.5,33.0,46.5
4,8.5,20.0,28.5,12.5,32.5,45.0
5,9.0,20.5,29.5,14.0,33.0,47.0
6,10.0,19.5,29.5,13.5,31.5,45.0
7,10.0,21.0,31.0,12.5,32.5,45.0
8,8.5,19.0,27.5,13.0,32.0,45.0
9,9.5,20.0,29.5,13.5,32.5,46.0
10,10.0,20.5,30.5,13.5,32.0,45.5
11,9.5,19.0,28.5,13.0,32.0,45.0
12,11.0,21.0,32.0,13.0,32.0,45.0
13,8.5,19.0,27.5,15.0,32.0,47.0
14,9.5,20.5,30.0,14.5,31.0,45.5
15,9.5,19.0,28.5,13.0,33.0,46.0
16,8.5,20.0,28.5,12.5,33.0,45.5
17,9.5,21.5,31.0,12.5,33.0,45.5
18,9.0,19.0,28.0,13.5,33.0,46.5
19,10.5,19.0,29.5,14.5,30.5,45.0
20,8.0,22.0,30.0,15.0,32.5,47.5
21,10.0,18.5,28.5,13.5,31.0,44.5
22,8.0,22.5,30.5,13.0,32.0,45.0
23,11.5,17.5,29.0,13.0,31.5,44.5
24,8.5,19.5,28.0,13.5,32.0,45.5
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.5,0.5,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
