timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,521052,7545444,0,612360
2,521052,7545444,0,612360
3,521056,7545444,0,612360
4,521056,7545444,0,610256
5,521056,7545444,0,610256
6,521056,7545444,0,610256
7,521056,7545444,0,610256
8,521060,7545444,0,610256
9,521060,7545444,0,610256
10,521060,7545444,0,610372
11,521128,7545444,0,610372
12,521128,7545444,0,610372
13,521132,7545444,0,610372
14,521132,7545444,0,610372
15,521136,7545444,0,610372
16,521136,7545444,0,610372
17,521136,7545444,0,610372
18,521136,7545444,0,610372
19,521136,7545444,0,611068
20,521136,7545444,0,611120
21,521136,7545444,0,611120
22,521136,7545444,0,611120
23,521136,7545444,0,611120
24,521136,7545444,0,611548
25,521136,7545444,0,0
26,521136,7545444,0,0
27,521136,7545444,0,0
28,521136,7545444,0,0
29,521136,7545444,0,0
30,521136,7545444,0,0
