timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,40,44,58,113,35,435,41,6
2,44,64,92,190,37,17743,49,142
3,50,74,107,228,39,2193,56,28
4,57,77,114,408,38,3115,60,44
5,52,71,104,204,37,27471,56,232
6,41,45,60,106,37,498,41,6
7,43,46,65,124,37,3287,43,24
8,43,46,72,126,36,23439,44,174
9,43,47,68,128,36,3439,44,26
10,41,45,65,112,37,2807,42,21
11,41,45,63,115,37,24735,43,183
12,43,46,64,128,37,818,43,8
13,41,44,59,114,36,191,41,5
14,40,43,61,96,36,28927,42,212
15,40,43,57,93,37,170,41,4
16,40,44,57,97,36,28879,43,212
17,40,44,69,100,37,180,41,5
18,41,44,59,102,35,617,41,6
19,40,43,61,115,37,26159,42,192
20,40,43,57,103,36,203,41,4
21,40,44,58,116,37,540,41,7
22,41,44,62,105,37,29231,43,215
23,40,44,61,100,36,788,41,7
24,40,43,57,104,36,307,41,5
25,40,44,61,103,37,29391,43,216
26,41,45,68,108,37,174,42,5
27,40,44,56,100,36,123,41,4
28,40,44,63,113,36,26223,42,192
29,40,43,57,104,37,624,41,6
30,41,44,60,106,36,28847,43,212
