timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,110328,10634708,0,111212
2,110332,10634708,0,111212
3,110332,10634708,0,111232
4,110336,10634708,0,111240
5,110360,10634708,0,111412
6,110360,10634708,0,111416
7,110372,10634708,0,111420
8,110372,10634708,0,111420
9,110372,10634708,0,111428
10,110372,10634708,0,111440
11,110388,10634708,0,111444
12,110432,10634708,0,111452
13,110432,10634708,0,111476
14,110432,10634708,0,111508
15,110432,10634708,0,111516
16,110436,10634708,0,111524
17,110440,10634708,0,111528
18,110440,10634708,0,111528
19,110440,10634708,0,111540
20,110440,10634708,0,111540
21,110444,10634708,0,111548
22,110444,10634708,0,111576
23,110444,10634708,0,111584
24,110512,10634708,0,0
25,110516,10634708,0,0
26,110516,10634708,0,0
27,110516,10634708,0,0
28,110516,10634708,0,0
29,110516,10634708,0,0
30,110520,10634708,0,0
