timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,769,1043,1094,1105,41,1140,653,358
2,619,1032,1091,1136,39,1664,576,333
3,572,1008,1088,1100,43,1105,570,312
4,672,1054,1133,1174,46,1185,650,312
5,802,1098,1217,1604,57,3835,705,363
6,700,1088,1238,2483,57,5123,657,355
7,652,1038,1171,1242,47,1251,606,330
8,542,983,1091,1102,45,1128,575,273
9,613,1030,1090,1107,46,1109,634,279
10,598,980,1092,1103,46,1103,577,305
11,478,964,1085,1109,46,1141,513,304
12,603,1036,1094,1102,48,1103,622,304
13,647,1032,1093,1101,45,1102,615,303
14,542,936,1081,1096,45,1098,567,283
15,521,938,1060,1094,42,1096,544,286
16,748,999,1096,1132,44,1145,655,311
17,663,959,1092,1107,44,1109,628,278
18,669,988,1093,1114,44,1115,625,290
19,663,931,1048,1075,46,1109,608,261
20,672,1007,1087,1103,44,1103,646,295
21,522,984,1089,1101,44,1109,553,311
22,684,1024,1094,1112,44,1126,615,318
23,620,984,1077,1105,44,1116,605,292
24,653,985,1090,1108,43,1109,614,282
25,596,988,1092,1107,43,1353,575,309
26,648,1006,1094,1100,43,1106,603,293
27,548,1039,1094,1104,44,1107,556,324
28,655,1021,1096,1116,43,1116,577,321
29,506,988,1093,1099,43,1103,568,305
30,704,1035,1093,1118,42,1129,607,315
