timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1606655,2081791,2758655,2951167,2170,3125247,1641294,404203
2,1673215,2117631,2471935,2822143,231936,2834431,1537781,494305
3,1728511,2258943,2693119,2945023,1891,2953215,1686823,489322
4,1600511,2682879,3020799,3237887,12520,3307519,1703014,716605
5,1747967,2707455,3264511,3303423,231040,3551231,1748702,684827
6,1645567,2461695,2932735,3086335,6792,3117055,1632389,634406
7,1764351,2555903,3219455,3588095,9944,3600383,1734353,651107
8,1777663,2549759,3221503,3262463,4160,3395583,1753662,636249
9,1709055,2740223,3115007,3446783,279808,3491839,1786782,659854
10,1574911,2441215,2975743,3235839,2358,3395583,1608075,602627
11,1890303,2809855,3358719,3405823,2462,4026367,1831212,758738
12,1924095,2799615,3164159,3391487,223232,3772415,1883584,684557
13,1743871,2854911,3250175,3518463,282880,3610623,1709182,814189
14,1976319,2490367,2791423,3252223,161536,3262463,1988003,384303
15,1730559,2478079,3047423,3524607,1617,3547135,1703536,643007
16,1514495,2525183,3127295,3581951,98560,3588095,1603611,676933
17,1886207,2715647,3143679,3377151,9720,3555327,1754550,754078
18,1567743,2750463,3155967,3254271,10568,3520511,1554271,782596
19,2000895,2547711,3016703,3235839,13760,3508223,1841558,615546
20,1830911,2570239,2988031,3553279,23584,3573759,1783229,608784
21,1724415,2686975,3225599,3432447,2908,3489791,1741520,667730
22,1520639,2492415,3170303,3217407,12216,3543039,1587986,631575
23,1520639,2529279,3057663,3522559,4272,3528703,1542979,688676
24,2032639,2744319,3170303,3483647,18880,3729407,1997671,572912
25,1687551,2605055,3047423,3358719,348416,3489791,1687756,650403
26,1628159,2723839,3151871,3758079,2270,3796991,1687512,731824
27,1625087,2557951,3168255,3633151,94144,3649535,1682611,678502
28,1607679,2424831,3080191,3155967,2900,3483647,1569072,641556
29,1778687,2285567,2680831,2914303,112448,3059711,1646266,599554
30,1635327,2310143,2721791,2916351,13440,3098623,1633602,516944
