timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,709631,958463,1196031,1508351,924,1518591,723731,205147
2,753151,1351679,1574911,1794047,1249,1804287,814808,352479
3,799231,1546239,1851391,1865727,5152,1871871,863806,383369
4,953855,1381375,1634303,1715199,641,2295807,893180,310791
5,785919,1204223,1579007,1694719,3914,1739775,806753,318848
6,816127,1372159,1565695,1763327,2768,1772543,871330,343282
7,1010175,1487871,1666047,1891327,2712,1894399,992282,327351
8,822271,1436671,1620991,1765375,543,1833983,847840,364890
9,1001983,1582079,1666047,1781759,673,1854463,992877,365658
10,925183,1523711,1852415,1914879,2316,1949695,916041,389328
11,977919,1318911,1617919,1825791,1835,1881087,887756,308463
12,953343,1416191,1656831,1758207,1906,2189311,875496,349481
13,785919,1126399,1597439,1671167,767,1703935,802248,275649
14,954367,1528831,1584127,1811455,1969,1815551,923289,361819
15,873983,1327103,1633279,1758207,3152,1763327,843217,337004
16,684543,1099775,1533951,1690623,1788,1707007,742347,267436
17,699391,1068031,1451007,1528831,2035,1682431,760678,230581
18,707071,975359,1334271,1530879,3054,1786879,725410,216374
19,701439,1231871,1754111,1759231,1030,1770495,758284,353528
20,747007,1192959,1494015,1741823,1705,1908735,760067,303500
21,724479,1065983,1599487,1633279,2210,1675263,731659,282085
22,747519,1089535,1489919,1630207,734,1667071,741812,269994
23,709119,1174527,1589247,1747967,1791,1758207,770008,283234
24,730623,990719,1511423,1568767,2496,1600511,736469,221145
25,705535,1088511,1244159,1723391,2118,1988607,746062,245058
26,706047,952831,1162239,1500159,1483,1763327,690434,221751
27,691199,1266687,1463295,1539071,1566,1686527,744760,303679
28,739839,1140735,1594367,1715199,1930,1788927,757188,297074
29,687615,1043455,1537023,1799167,1992,1827839,717852,265542
30,742399,1068031,1498111,1585151,1293,2014207,754061,261621
