timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,198.3,323.6,521.8,4.3,0.4,4.7
2,198.9,327.3,526.3,4.3,0.4,4.7
3,199.8,330.9,530.8,4.3,0.4,4.7
4,200.6,334.7,535.3,4.4,0.4,4.8
5,201.4,338.5,539.9,4.4,0.4,4.8
6,202.1,342.3,544.3,4.4,0.4,4.8
7,202.8,346.1,548.9,4.4,0.4,4.8
8,203.8,349.7,553.4,4.4,0.4,4.8
9,204.5,353.6,558.1,4.4,0.4,4.8
10,205.3,357.4,562.6,4.4,0.4,4.8
11,206.0,361.2,567.2,4.4,0.4,4.8
12,206.8,365.1,571.8,4.4,0.4,4.8
13,207.4,368.8,576.2,4.5,0.4,4.9
14,208.2,372.5,580.7,4.5,0.4,4.9
15,209.0,376.3,585.3,4.5,0.4,4.9
16,209.8,379.9,589.8,4.5,0.4,4.9
17,210.6,383.7,594.3,4.5,0.4,4.9
18,211.4,387.5,598.9,4.5,0.4,4.9
19,212.0,391.4,603.4,4.6,0.4,5.0
20,213.3,394.5,607.8,4.6,0.4,5.0
21,213.3,394.6,607.8,0.0,0.0,0.0
22,213.3,394.6,607.8,0.0,0.0,0.0
23,213.3,394.6,607.9,0.0,0.0,0.0
24,213.3,394.6,607.9,0.0,0.0,0.0
25,213.3,394.6,607.9,0.0,0.0,0.0
26,213.3,394.6,607.9,0.0,0.0,0.0
27,213.3,394.6,607.9,0.0,0.0,0.0
28,213.3,394.7,607.9,0.0,0.0,0.0
29,213.3,394.7,607.9,0.0,0.0,0.0
30,213.3,394.7,607.9,0.0,0.0,0.0
