timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,104656,11410860,0,107352
2,104656,11410860,0,107352
3,104668,11410860,0,107356
4,104668,11410860,0,107372
5,104684,11410860,0,107400
6,104684,11410860,0,107408
7,104684,11410860,0,107432
8,104684,11410860,0,107468
9,104684,11410860,0,107484
10,104692,11410860,0,107504
11,104716,11410860,0,107504
12,104716,11410860,0,107516
13,104728,11410860,0,107528
14,104728,11410860,0,107528
15,104732,11410860,0,107540
16,104732,11410860,0,107540
17,104732,11410860,0,107548
18,104756,11410860,0,107548
19,104756,11410860,0,107560
20,104756,11410860,0,107600
21,104756,11410860,0,107632
22,104756,11410860,0,107648
23,104756,11410860,0,107648
24,104764,11410860,0,107648
25,104764,11410860,0,107652
26,104764,11410860,0,107652
27,104764,11410860,0,107652
28,104764,11410860,0,107652
29,104764,11410860,0,107652
30,104816,11410860,0,0
