timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,85,96,142,167,71,214,87,10
2,95,130,169,215,76,2871,101,37
3,88,99,129,188,76,537,90,10
4,86,95,117,155,73,177,87,8
5,84,93,129,156,71,203,85,8
6,87,96,119,161,74,535,88,9
7,86,96,119,162,71,187,87,9
8,87,98,149,165,72,197,89,10
9,86,96,131,162,70,651,87,11
10,85,95,117,161,76,203,86,8
11,86,98,141,165,73,191,88,10
12,87,97,133,164,69,542,88,10
13,87,96,144,168,74,179,88,10
14,85,94,113,158,75,172,86,7
15,86,96,122,161,73,559,88,9
16,88,98,126,164,74,209,89,9
17,86,95,118,157,74,201,87,7
18,85,93,112,158,71,213,85,7
19,87,98,136,168,74,516,89,10
20,86,97,117,161,75,807,88,10
21,86,96,112,157,71,190,87,8
22,86,95,112,153,75,535,87,8
23,85,96,118,164,73,197,87,8
24,86,96,131,164,71,200,87,9
25,88,98,132,169,69,529,89,11
26,87,96,123,166,74,189,88,8
27,86,94,115,162,74,200,87,7
28,87,96,114,158,72,533,88,8
29,87,97,122,162,76,174,89,8
30,86,95,118,162,74,182,87,8
