timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,730,1012,1014783,1231871,120,2094079,14162,124595
2,874,1509,1015807,1060863,165,2050047,15960,125249
3,882,1280,1019903,1438719,261,2256895,17328,136693
4,924,1392,1019903,1049599,197,2059263,17099,126799
5,922,1474,1020415,1218559,170,2059263,18708,135920
6,933,1572,1021439,1059839,194,1481727,18313,132016
7,890,1375,1016319,1044991,194,2050047,16938,126043
8,934,1446,1017855,1049599,263,2052095,17625,128614
9,740,962,1011199,1050623,165,1438719,13225,111735
10,746,1032,1017855,1026047,163,1434623,13575,112560
11,733,979,1013247,1047551,165,1269759,13370,111928
12,730,1010,1013759,1025535,155,1229823,12639,108637
13,725,961,1014271,1047551,173,2068479,13823,116449
14,739,1156,1014783,1027071,171,2041855,13409,112111
15,739,1011,206591,1026047,131,1064959,10927,100097
16,737,978,1011711,1218559,128,1470463,13154,111974
17,734,1088,1015295,1052671,123,2089983,13566,113412
18,735,994,1014271,1062911,180,1067007,12719,109225
19,734,963,1012223,1025535,194,1231871,13189,110764
20,730,950,1016319,1047551,140,2075647,13030,111556
21,743,1080,1012735,1026047,178,1226751,13360,111514
22,731,956,1008127,1027071,132,1231871,12737,108773
23,729,963,1014783,1064959,153,2087935,13546,118074
24,728,933,1001983,1063935,130,1235967,11563,104513
25,744,1077,1017855,2047999,136,2052095,14578,129581
26,731,1036,1007103,1039871,214,1272831,12267,106895
27,733,983,1010687,1026047,164,2049023,12935,111894
28,733,1034,1017343,1056767,192,1270783,13553,112916
29,741,1124,1012223,1027583,178,1258495,13059,110641
30,734,995,1012223,1057791,148,2073599,13520,113080
