timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,106880,11410860,0,105296
2,106884,11410860,0,105300
3,106924,11410860,0,105300
4,106924,11410860,0,105304
5,106924,11410860,0,105320
6,106924,11410860,0,105324
7,106924,11410860,0,105328
8,106924,11410860,0,105328
9,106936,11410860,0,105328
10,106936,11410860,0,105336
11,106936,11410860,0,105336
12,106936,11410860,0,105336
13,106936,11410860,0,105340
14,106936,11410860,0,105344
15,106936,11410860,0,105352
16,107004,11410860,0,0
17,107004,11410860,0,0
18,107004,11410860,0,0
19,107004,11410860,0,0
20,107004,11410860,0,0
21,107004,11410860,0,0
22,107004,11410860,0,0
23,107004,11410860,0,0
24,107004,11410860,0,0
25,107004,11410860,0,0
26,107004,11410860,0,0
27,107004,11410860,0,0
28,107004,11410860,0,0
29,107072,11410860,0,0
30,107072,11410860,0,0
