syscall_name,count,errors,total_time_us,avg_time_us,pct_time
futex,117461,0,585144797,4981,85.29
write,76934,0,2846420,36,0.41
shutdown,38467,0,1344586,34,0.20
rt_sigreturn,15,0,622,41,0.00
restart_syscall,6,0,3175625,529270,0.46
openat,5,0,171,34,0.00
