timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,17048,8939800720,17048.0,8525.658,0.017048
2,18689,9800324710,18689.0,9346.318,0.018689
3,17684,9273312760,17684.0,8843.720,0.017684
4,17153,8994861670,17153.0,8578.169,0.017153
5,15711,8238691290,15711.0,7857.028,0.015711
6,16208,8499313120,16208.0,8105.577,0.016208
7,16296,8545459440,16296.0,8149.585,0.016296
8,15993,8386569270,15993.0,7998.056,0.015993
9,15916,8346191240,15916.0,7959.548,0.015916
10,16080,8432191200,16080.0,8041.564,0.016080
11,15845,8308959550,15845.0,7924.041,0.015845
12,16444,8623069160,16444.0,8223.600,0.016444
13,16058,8420654620,16058.0,8030.562,0.016058
14,15971,8375032690,15971.0,7987.054,0.015971
15,15576,8167898640,15576.0,7789.515,0.015576
16,15005,7868471950,15005.0,7503.960,0.015005
17,14285,7490911150,14285.0,7143.890,0.014285
18,14938,7833337820,14938.0,7470.453,0.014938
19,16227,8509276530,16227.0,8115.078,0.016227
20,16168,8478337520,16168.0,8085.573,0.016168
21,13476,7066679640,13476.0,6739.311,0.013476
22,15072,7903606080,15072.0,7537.466,0.015072
23,15535,8146398650,15535.0,7769.011,0.015535
24,16261,8527105790,16261.0,8132.082,0.016261
25,15869,8321544910,15869.0,7936.044,0.015869
26,15196,7968630440,15196.0,7599.478,0.015196
27,15292,8018971880,15292.0,7647.488,0.015292
28,15976,8377654640,15976.0,7989.554,0.015976
29,16401,8600520390,16401.0,8202.095,0.016401
30,16396,8597898440,16396.0,8199.595,0.016396
