timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,97566,409386936,97566.0,390.422,0.097566
2,101945,427761220,101945.0,407.945,0.101945
3,100520,421786116,100520.0,402.247,0.100520
4,84096,352862620,84096.0,336.516,0.084096
5,80537,337933252,80537.0,322.278,0.080537
6,81716,342880336,81716.0,326.996,0.081716
7,69802,292889192,69802.0,279.321,0.069802
8,70865,297349540,70865.0,283.575,0.070865
9,79121,331991716,79121.0,316.612,0.079121
10,84396,354125616,84396.0,337.721,0.084396
11,72472,304092512,72472.0,290.005,0.072472
12,21913,91946948,21913.0,87.687,0.021913
13,4462,18722552,4462.0,17.855,0.004462
14,4498,18873608,4498.0,17.999,0.004498
15,4448,18663808,4448.0,17.799,0.004448
16,4495,18861020,4495.0,17.987,0.004495
17,4539,19045644,4539.0,18.163,0.004539
18,4566,19158936,4566.0,18.271,0.004566
19,4329,18164484,4329.0,17.323,0.004329
20,4423,18558908,4423.0,17.699,0.004423
21,4416,18529536,4416.0,17.671,0.004416
22,4516,18949136,4516.0,18.071,0.004516
23,4524,18982704,4524.0,18.103,0.004524
24,4528,18999488,4528.0,18.119,0.004528
25,4544,19066624,4544.0,18.183,0.004544
26,4480,18798080,4480.0,17.927,0.004480
27,4432,18596672,4432.0,17.735,0.004432
28,4440,18630240,4440.0,17.767,0.004440
29,4572,19184112,4572.0,18.295,0.004572
30,4496,18865216,4496.0,17.991,0.004496
