timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,504424,7545444,0,634640
2,504424,7545444,0,634640
3,504424,7545444,0,634640
4,504424,7545444,0,634640
5,504424,7545444,0,634640
6,504424,7545444,0,634640
7,504424,7545444,0,634640
8,504424,7545444,0,634640
9,504424,7545444,0,634640
10,504424,7545444,0,634640
11,504424,7545444,0,634640
12,504436,7545444,0,634648
13,504436,7545444,0,634648
14,504436,7545444,0,634648
15,504436,7545444,0,634660
16,504436,7545444,0,634660
17,504436,7545444,0,634660
18,504436,7545444,0,634660
19,504436,7545444,0,634660
20,504436,7545444,0,636644
21,504436,7545444,0,0
22,504436,7545444,0,0
23,504436,7545444,0,0
24,504436,7545444,0,0
25,504436,7545444,0,0
26,504436,7545444,0,0
27,504436,7545444,0,0
28,504436,7545444,0,0
29,504436,7545444,0,0
30,504436,7545444,0,0
