timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,60.3,28.6,88.9,4.0,0.3,4.3
2,60.9,30.8,91.7,4.0,0.3,4.3
3,61.4,32.8,94.3,4.0,0.3,4.3
4,62.1,34.9,97.0,4.0,0.3,4.3
5,62.6,37.1,99.7,4.1,0.3,4.3
6,63.1,39.3,102.3,4.1,0.3,4.3
7,63.5,41.4,104.9,4.1,0.3,4.3
8,63.9,43.7,107.6,4.1,0.3,4.3
9,64.4,45.9,110.3,4.1,0.3,4.3
10,65.0,47.9,112.9,4.1,0.3,4.3
11,65.5,50.1,115.6,4.1,0.3,4.4
12,66.1,52.3,118.3,4.1,0.3,4.4
13,66.6,54.4,121.0,4.1,0.3,4.4
14,67.1,56.6,123.7,4.1,0.3,4.4
15,67.5,58.8,126.3,4.1,0.3,4.4
16,68.0,61.0,129.0,4.1,0.3,4.4
17,68.4,63.2,131.6,4.2,0.3,4.4
18,69.0,65.3,134.3,4.2,0.3,4.4
19,69.4,67.6,137.1,4.2,0.3,4.4
20,69.9,69.8,139.7,4.2,0.3,4.5
21,70.4,72.0,142.4,4.2,0.3,4.5
22,70.9,74.2,145.1,4.2,0.3,4.5
23,71.3,76.4,147.8,4.2,0.3,4.5
24,71.5,78.5,150.0,4.3,0.3,4.6
25,71.6,78.5,150.1,0.0,0.0,0.0
26,71.6,78.6,150.1,0.0,0.0,0.0
27,71.6,78.6,150.1,0.0,0.0,0.0
28,71.6,78.6,150.2,0.0,0.0,0.0
29,71.6,78.6,150.2,0.0,0.0,0.0
30,71.6,78.6,150.2,0.0,0.0,0.0
