timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,11080,1453407920,11080.0,1386.078,0.011080
2,9551,1252842874,9551.0,1194.804,0.009551
3,10814,1418515636,10814.0,1352.802,0.010814
4,11130,1459966620,11130.0,1392.333,0.011130
5,11388,1493809512,11388.0,1424.608,0.011388
6,10740,1408808760,10740.0,1343.545,0.010740
7,11027,1446455698,11027.0,1379.448,0.011027
8,11053,1449866222,11053.0,1382.700,0.011053
9,11154,1463114796,11154.0,1395.335,0.011154
10,11025,1446193350,11025.0,1379.197,0.011025
11,11154,1463245970,11154.0,1395.460,0.011154
12,11025,1446062176,11025.0,1379.072,0.011025
13,10915,1431764210,10915.0,1365.437,0.010915
14,11155,1463245970,11155.0,1395.460,0.011155
15,11050,1449472700,11050.0,1382.325,0.011050
16,11179,1466394146,11179.0,1398.462,0.011179
17,10979,1440159346,10979.0,1373.443,0.010979
18,11125,1459310750,11125.0,1391.707,0.011125
19,11339,1487381986,11339.0,1418.478,0.011339
20,11112,1457605488,11112.0,1390.081,0.011112
21,10915,1431764210,10915.0,1365.437,0.010915
22,11204,1469673496,11204.0,1401.590,0.011204
23,11098,1455769052,11098.0,1388.330,0.011098
24,11108,1457080792,11108.0,1389.581,0.011108
25,11181,1466656494,11181.0,1398.713,0.011181
26,10970,1438978780,10970.0,1372.317,0.010970
27,11123,1459048402,11123.0,1391.457,0.011123
28,10935,1434387690,10935.0,1367.939,0.010935
29,11021,1445668654,11021.0,1378.697,0.011021
30,11133,1460360142,11133.0,1392.708,0.011133
