timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,636,986,1085,1100,44,1105,599,303
2,535,977,1083,1109,41,1631,543,307
3,738,992,1091,1094,41,1095,640,317
4,659,1034,1128,1227,43,1287,632,312
5,643,1074,1224,1350,49,3645,618,354
6,696,1102,1242,2503,61,4191,670,354
7,499,1059,1183,1236,46,1245,576,339
8,478,808,1093,1104,46,1105,455,253
9,481,876,1092,1102,46,1109,485,268
10,589,929,1094,1100,45,1104,558,281
11,595,1044,1097,1107,41,1109,554,362
12,647,1023,1097,1109,40,1124,597,307
13,579,1032,1095,1105,47,1105,580,338
14,691,1005,1094,1102,44,1111,610,317
15,573,971,1065,1107,44,1131,555,287
16,459,933,1089,1105,45,1112,517,290
17,537,908,1086,1099,42,1105,500,281
18,598,1036,1094,1109,44,1136,583,317
19,656,1033,1093,1098,42,1098,599,343
20,564,979,1095,1104,44,1113,556,303
21,716,996,1095,1117,43,1122,622,332
22,764,1004,1094,1108,43,1108,677,304
23,544,933,1074,1097,49,1115,541,294
24,670,1040,1093,1101,39,1115,659,296
25,638,982,1096,1118,45,1165,594,298
26,633,986,1095,1108,45,1108,613,288
27,430,981,1088,1098,43,1142,493,310
28,547,995,1094,1102,41,1102,532,334
29,616,992,1094,1117,42,1120,583,345
30,487,972,1095,1112,42,1219,531,320
