timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,1584,349,979,312
2,60423,10370,44233,9300
3,62947,10468,46373,9769
4,62988,10345,46198,9907
5,60014,10904,43423,10094
6,62517,10467,45304,10153
7,61620,10675,44665,9652
8,59265,10531,42189,9970
9,61916,10635,45516,10301
10,62135,10698,45214,9866
11,60590,10653,44040,9691
12,61595,10620,44790,10250
13,62352,10724,45210,9710
14,61482,10720,43997,9724
15,61958,10706,44312,9941
16,60235,10504,43372,9837
17,61668,10859,44599,10085
18,61758,10896,45058,9638
19,62826,10603,46349,9730
20,40192,7175,65222,7545
21,41,0,0,0
22,39,0,0,0
23,40,0,0,0
24,40,0,0,0
25,39,0,0,0
26,42,1,0,0
27,39,0,0,0
28,41,0,0,0
29,39,0,0,0
30,40,0,0,0
