timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,17967,20239,25135,40703,143,45247,17503,4194
2,19919,23999,27791,30079,128,34399,19686,4492
3,19983,22911,27743,29615,128,32287,19469,4492
4,20655,23535,28207,31567,119,34015,20159,4507
5,19983,22863,26847,28623,132,31231,19519,4380
6,21567,24703,27199,30079,114,35999,20945,4642
7,22575,25199,28207,30223,111,33439,21596,4754
8,20111,22719,26431,30223,127,36351,19586,4280
9,25551,27887,32335,41311,131,43775,24161,5541
10,20495,22671,26607,30575,133,32351,19696,4448
11,21439,23583,25487,27439,120,30143,20623,4215
12,19519,21679,23791,25359,113,28671,19088,3811
13,20911,23039,25199,27759,115,31455,20313,3972
14,21807,24127,26671,29487,128,32607,21087,4347
15,17759,20735,23439,25823,116,27647,17523,3819
16,17567,18975,22015,25087,129,27487,17156,3316
17,17599,18863,21551,25567,115,27935,17132,3319
18,17551,19087,25743,29119,126,30591,17116,3716
19,17679,19855,24367,27935,122,29967,17187,3822
20,17599,19231,24319,28607,121,31647,17117,3717
21,17583,19151,23023,25599,117,29167,17152,3516
22,17615,19631,23743,26511,127,29759,17141,3758
23,17551,19007,24207,27487,118,28895,17118,3587
24,17583,19183,22767,27023,112,29583,17108,3556
25,17631,19231,23583,25823,113,27471,17176,3585
26,17551,18863,23055,29647,125,31375,17164,3363
27,17599,19231,25615,32367,128,35263,17088,3827
28,17615,19599,25791,27759,128,31103,17122,3928
29,17519,19087,23455,27295,121,30015,17103,3446
30,17599,19039,23247,25599,111,26767,17124,3527
