timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,84,92,133,176,73,608,85,10
2,94,132,169,216,71,1803,101,30
3,87,98,148,178,73,372,89,11
4,87,97,145,168,74,211,88,9
5,85,94,114,165,71,196,86,8
6,86,95,143,175,72,680,87,12
7,86,94,111,153,72,197,87,7
8,85,96,148,174,73,196,87,10
9,86,97,145,176,73,194,87,10
10,85,95,120,165,74,249,87,8
11,83,92,145,162,70,625,85,11
12,83,90,132,163,68,215,84,8
13,85,94,142,169,68,239,86,9
14,86,95,131,168,71,227,87,9
15,84,94,144,166,67,588,85,11
16,84,93,123,160,69,235,85,8
17,82,93,128,170,72,187,84,9
18,83,93,115,164,73,1089,84,12
19,84,92,114,170,73,833,85,10
20,83,92,110,155,73,961,84,11
21,86,96,120,158,74,207,87,8
22,84,92,115,157,70,212,85,8
23,86,96,137,169,70,193,87,9
24,88,98,113,164,74,624,89,9
25,87,96,119,155,73,381,88,8
26,84,94,131,169,72,196,85,8
27,83,92,104,153,72,227,84,6
28,84,95,146,177,70,619,86,11
29,85,96,145,175,69,213,87,10
30,86,95,112,156,73,198,87,7
